province;red;green;blue;name;x;color_hexa
4272;255;14;59;Al Jawf;x;#FF0E3B
4273;127;84;164;Al-Kariatan;x;#7F54A4
4274;31;210;90;Sudayr;x;#1FD25A
4275;53;200;195;Al-Yamamah;x;#35C8C3
4276;188;102;18;Jabal Tubaiq;x;#BC6612
4277;219;23;88;Taifa;x;#DB1758
4278;69;59;200;Qunfudhah;x;#453BC8
4279;67;107;179;Zabid;x;#436BB3
4280;215;128;24;Taiz;x;#D78018
4281;67;191;24;Dhamar;x;#43BF18
4282;210;179;54;Sahda;x;#D2B336
4283;224;24;38;Shihr;x;#E01826
4284;99;150;71;Al Ghayda;x;#639647
4285;181;124;124;Baraimi Oasis;x;#B57C7C
4286;187;208;10;Sur;x;#BBD00A
4287;200;92;20;Ibra;x;#C85C14
4288;83;203;86;Shatt;x;#53CB56
4289;17;195;138;Shushtar;x;#11C38A
4290;79;184;27;Hoveyzeh;x;#4FB81B
4291;168;219;32;Qazaniya;x;#A8DB20
4292;53;76;176;Mardin;x;#354CB0
4293;212;79;154;Arbil;x;#D44F9A
4294;150;146;41;Sulimaniyeh;x;#969229
4295;48;167;51;Hisn Kayfa;x;#30A733
4296;116;62;183;Bitlis;x;#743EB7
4297;99;32;200;Homs;x;#6320C8
4298;231;78;10;Ayntab;x;#E74E0A
4299;70;198;70;Shamakhi;x;#46C646
4300;225;205;36;Mianeh;x;#E1CD24
4301;232;184;55;Gori;x;#E8B837
4302;13;94;109;Bayazid;x;#0D5E6D
4303;213;197;16;Oltu;x;#D5C510
4304;184;111;111;Khoy;x;#B86F6F
4305;210;42;42;Shaki;x;#D22A2A
4306;117;109;201;Khumuk;x;#756DC9
4307;134;177;141;Aksaray;x;#86B18D
4308;69;25;75;Denizli;x;#45194B
4309;118;176;123;Aydin;x;#76B07B
4310;135;155;105;Divrigi;x;#879B69
4311;67;121;108;Karahisar;x;#43796C
4312;105;195;57;Sultanönü;x;#69C339
4313;94;189;108;Kangiri;x;#5EBD6C
4314;159;73;73;Kirshehir;x;#9F4949
4315;124;60;86;Tokat;x;#7C3C56
4316;51;172;108;Mansura;x;#33AC6C
4317;99;77;195;Buhaira;x;#634DC3
4318;63;128;27;Atfih;x;#3F801B
4319;163;183;82;Isna;x;#A3B752
4320;195;83;191;Girga;x;#C353BF
4321;121;21;154;Eastern Desert;x;#79159A
4322;184;65;29;Eastern Desert;x;#B8411D
4323;224;40;15;Farafreh;x;#E0280F
4324;149;186;149;Ghuriyan;x;#95BA95
4325;222;47;29;Sarakhs;x;#DE2F1D
4326;134;196;131;Nishapur;x;#86C483
4327;244;221;131;Jask;x;#F4DD83
4328;143;34;255;Chagai;x;#8F22FF
4329;96;128;136;Fasa;x;#608088
4330;54;193;106;Darab;x;#36C16A
4331;212;14;89;Kazarun;x;#D40E59
4332;112;120;148;Siraf;x;#707894
4333;104;180;181;Dahlak Archipelago;x;#68B4B5
4334;224;12;72;Tabas;x;#E00C48
4335;236;112;20;Kashan;x;#EC7014
4336;215;155;85;Tus;x;#D79B55
4337;73;158;166;Savah;x;#499EA6
4338;201;70;30;Soltanieh;x;#C9461E
4339;208;71;200;Rasht;x;#D047C8
4340;88;224;142;Astara;x;#58E08E
4341;191;220;33;Sari;x;#BFDC21
4342;208;198;117;Malamir;x;#D0C675
4343;208;26;73;Termez;x;#D01A49
4344;178;231;94;Kish;x;#B2E75E
4345;155;155;198;Saidabad;x;#9B9BC6
4346;149;226;227;Qamr Bay;x;#95E2E3
4347;144;206;207;Pirate Coast;x;#90CECF
4348;198;47;101;Ifuago;x;#C62F65
4349;105;219;142;Laguna;x;#69DB8E
4350;154;86;212;Mindoro;x;#9A56D4
4351;104;196;152;Buglas;x;#68C498
4352;219;168;88;Cebu;x;#DBA858
4353;89;35;145;Leyte;x;#592391
4354;135;77;125;Zamboanga;x;#874D7D
4355;248;245;172;Caraga;x;#F8F5AC
4356;201;167;29;Taytay;x;#C9A71D
4357;125;226;241;Visayan Sea;x;#7DE2F1
4358;112;219;220;Cuyo Archipelago;x;#70DBDC
4359;185;227;40;Ise;x;#B9E328
4360;235;159;33;Mikawa;x;#EB9F21
4361;203;124;124;East March;x;#CB7C7C
4362;220;22;22;West March;x;#DC1616
4363;212;118;56;Argyll;x;#D47638
4364;236;203;22;Inner Hebrides;x;#ECCB16
4365;177;171;135;Mann;x;#B1AB87
4366;196;128;0;Montgomery;x;#C48000
4367;219;150;147;Hull;x;#DB9693
4368;231;51;43;Scarborough;x;#E7332B
4369;221;244;212;Carmarthen;x;#DDF4D4
4370;115;143;176;Cambridgeshire;x;#738FB0
4371;146;207;152;Sussex;x;#92CF98
4372;207;182;116;Coventry;x;#CFB674
4373;161;114;192;Devon;x;#A172C0
4374;155;153;90;Dorset;x;#9B995A
4375;229;133;39;Chester;x;#E58527
4376;160;66;61;Leicester;x;#A0423D
4377;91;132;207;Ormond;x;#5B84CF
4378;207;145;145;Kinsale;x;#CF9191
4379;181;38;38;Middlands;x;#B52626
4380;186;74;52;Donegal;x;#BA4A34
4381;24;57;119;Oversticht;x;#183977
4382;213;194;38;Ommeland;x;#D5C226
4383;220;189;139;Haag;x;#DCBD8B
4384;234;156;30;Rennes;x;#EA9C1E
4385;206;210;106;Cotentin;x;#CED26A
4386;153;88;207;Vendee;x;#9958CF
4387;227;104;55;Angouleme;x;#E36837
4388;90;50;219;Chartres;x;#5A32DB
4389;212;131;52;Touraine;x;#D48334
4390;154;146;0;Troyes;x;#9A9200
4391;208;37;117;Vivarais;x;#D02575
4392;227;148;148;Auxerrois;x;#E39494
4393;181;227;89;Tabayin;x;#B5E359
4394;223;76;249;Salin;x;#DF4CF9
4395;7;183;221;Yamethin;x;#07B7DD
4396;38;227;36;Prome;x;#26E324
4397;87;141;35;Yawnghwe;x;#578D23
4398;145;54;67;Mawkmai;x;#913643
4399;209;206;232;Dagon;x;#D1CEE8
4400;4;138;139;Naga Hills;x;#048A8B
4401;99;2;220;Arakan Mountains;x;#6302DC
4402;8;19;70;Gaoligong Mountains;x;#081346
4403;174;133;74;Hengduan Mountains;x;#AE854A
4404;186;179;78;Minsin;x;#BAB34E
4405;135;83;198;Katha;x;#8753C6
4406;131;123;246;Mong Kung;x;#837BF6
4407;231;58;53;Ruhunu;x;#E73A35
4408;227;170;169;Salavata;x;#E3AAA9
4409;154;153;27;Trincomale;x;#9A991B
4410;166;186;106;Kumari;x;#A6BA6A
4411;212;178;42;Samana;x;#D4B22A
4412;133;65;23;Dindigul;x;#854117
4413;198;87;134;Cannanore;x;#C65786
4414;52;160;146;Salem;x;#34A092
4415;178;189;107;Negapatam;x;#B2BD6B
4416;157;72;136;Tranqebar;x;#9D4888
4417;141;167;109;Kanchipuram;x;#8DA76D
4418;117;239;166;Nelore;x;#75EFA6
4419;38;123;72;Adanki;x;#267B48
4420;186;136;135;Chandragiri;x;#BA8887
4421;139;213;167;Seringapatam;x;#8BD5A7
4422;164;123;44;Sira;x;#A47B2C
4423;160;139;213;Gutti;x;#A08BD5
4424;200;161;210;Adavani;x;#C8A1D2
4425;41;164;76;Kondavidu;x;#29A44C
4426;125;191;66;Chitradurg;x;#7DBF42
4427;203;173;64;Honnavara;x;#CBAD40
4428;169;212;66;Mudgal;x;#A9D442
4429;136;124;77;Rajapur;x;#887C4D
4430;152;147;85;Daman;x;#989355
4431;179;186;121;Kolhapur;x;#B3BA79
4432;98;169;103;Junir;x;#62A967
4433;163;195;165;Nasik;x;#A3C3A5
4434;186;154;125;Dharangaon;x;#BA9A7D
4435;88;201;147;Sholhapur;x;#58C993
4436;136;232;0;Rachakonda;x;#88E800
4437;54;129;205;Paithre;x;#3681CD
4438;205;54;168;Nander;x;#CD36A8
4439;145;107;154;Khamammet;x;#916B9A
4440;130;111;51;Narayanpur;x;#826F33
4441;194;210;199;Ganjam;x;#C2D2C7
4442;85;174;169;Washim;x;#55AEA9
4443;149;183;181;Karanja;x;#95B7B5
4444;34;42;215;Manidurg;x;#222AD7
4445;219;203;71;Kanker;x;#DBCB47
4446;169;171;101;Kalahandi;x;#A9AB65
4447;71;148;48;Patna-Garjat;x;#479430
4448;33;48;2;Parlakhimedi;x;#213002
4449;26;159;60;Jammu;x;#1A9F3C
4450;178;193;146;Mahurbanj;x;#B2C192
4451;177;236;52;Sonpur;x;#B1EC34
4452;201;133;87;Ratanpur;x;#C98557
4453;219;144;64;Thalner;x;#DB9040
4454;181;86;133;Porbandar;x;#B55685
4455;185;186;60;Diu;x;#B9BA3C
4456;159;60;34;Jhalavad;x;#9F3C22
4457;145;120;59;Cambay;x;#91783B
4458;83;131;220;Narbada;x;#5383DC
4459;175;215;67;Saugor;x;#AFD743
4460;184;119;42;Handia;x;#B8772A
4461;110;157;103;Ujjain;x;#6E9D67
4462;117;210;107;Vagad;x;#75D26B
4463;217;58;31;Bhatnair;x;#D93A1F
4464;75;196;192;Bundi;x;#4BC4C0
4465;27;212;53;Ranthambore;x;#1BD435
4466;169;43;205;Mahoba;x;#A92BCD
4467;123;99;213;Kalinjar;x;#7B63D5
4468;139;196;111;Bandogarh;x;#8BC46F
4469;160;208;76;Rohtasgarh;x;#A0D04C
4470;154;48;40;Soumelpur;x;#9A3028
4471;167;163;46;Bishnupur;x;#A7A32E
4472;179;62;43;Monghir;x;#B33E2B
4473;113;133;32;Chakla;x;#718520
4474;24;58;154;Sonargaon;x;#183A9A
4475;143;28;164;Fathabad;x;#8F1CA4
4476;203;30;140;Nadia;x;#CB1E8C
4477;128;58;103;Satgaon;x;#803A67
4478;61;102;20;Haibatnagar;x;#3D6614
4479;174;31;98;Goraghat;x;#AE1F62
4480;205;97;50;Mahikantha;x;#CD6132
4481;136;104;42;Punakah;x;#88682A
4482;140;34;49;Sikkim;x;#8C2231
4483;155;64;94;Morung;x;#9B405E
4484;118;110;21;Makwanpur;x;#766E15
4485;193;52;118;Palpa;x;#C13476
4486;171;177;19;Purnia;x;#ABB113
4487;148;81;21;Saran;x;#945115
4488;123;80;42;Champaran;x;#7B502A
4489;171;132;97;Hajipur;x;#AB8461
4490;174;36;95;Ghazipur;x;#AE245F
4491;156;116;221;Dang;x;#9C74DD
4492;13;33;111;Doti;x;#0D216F
4493;230;154;212;Sirmur;x;#E69AD4
4494;71;99;200;Khairabad;x;#4763C8
4495;33;52;116;Feyzabad;x;#213474
4496;30;17;88;Kora;x;#1E1158
4497;54;145;99;Qannauj;x;#369163
4498;255;102;0;Sambhal;x;#FF6600
4499;82;102;0;Bareily;x;#526600
4500;74;162;0;Bharatpur;x;#4AA200
4501;57;188;152;Bhilwara;x;#39BC98
4502;33;53;48;Merta;x;#213530
4503;26;88;92;Mansura;x;#1A585C
4504;177;200;201;Nasirpur;x;#B1C8C9
4505;36;125;131;Khairpur;x;#247D83
4506;184;27;108;Barmer;x;#B81B6C
4507;100;83;123;Churu;x;#64537B
4508;66;30;116;Bahawalpur;x;#421E74
4509;124;37;78;Karor;x;#7C254E
4510;193;162;69;Shorkot;x;#C1A245
4511;102;77;89;Bhera;x;#664D59
4512;49;208;224;Bharuch;x;#31D0E0
4513;50;71;157;Dipalpur;x;#32479D
4514;219;157;116;Sakya;x;#DB9D74
4515;86;55;145;Gyirong;x;#563791
4516;167;66;99;Purang;x;#A74263
4517;52;169;90;Nedong;x;#34A95A
4518;61;145;123;Tsurphu;x;#3D917B
4519;68;108;100;Damxung;x;#446C64
4520;118;126;72;Rutog;x;#767E48
4521;63;93;131;Skardu;x;#3F5D83
4522;108;61;52;Aqenganggyai;x;#6C3D34
4523;192;6;69;Inowroclaw;x;#C00645
4524;77;251;233;Dobrzyn;x;#4DFBE9
4525;152;90;7;Rawa;x;#985A07
4526;176;178;68;Gniezno;x;#B0B244
4527;84;110;247;Checiny;x;#546EF7
4528;113;193;204;Kuyavia;x;#71C1CC
4529;148;138;245;Iasi;x;#948AF5
4530;135;97;96;Birlad;x;#876160
4531;56;160;69;Giurgiu;x;#38A045
4532;200;147;231;Severin;x;#C893E7
4533;100;226;85;Wielun;x;#64E255
4534;171;8;15;Upita;x;#AB080F
4535;181;39;199;Wilkimierz;x;#B527C7
4536;125;175;248;Lida;x;#7DAFF8
4537;2;159;164;Nowogrodek;x;#029FA4
4538;70;186;107;Chelm;x;#46BA6B
4539;79;252;132;Kremenets;x;#4FFC84
4540;174;173;70;Winnica;x;#AEAD46
4541;166;72;55;Drohobycz;x;#A64837
4542;216;183;153;Lubnie;x;#D8B799
4543;3;190;120;Rylsk;x;#03BE78
4544;235;46;209;Bobrujsk;x;#EB2ED1
4545;145;7;164;Sluck;x;#9107A4
4546;121;225;48;Malaga;x;#79E130
4547;155;170;197;Albacete;x;#9BAAC5
4548;242;90;38;Huelva;x;#F25A26
4549;7;115;1;Xativa;x;#077301
4550;217;244;86;Castellon;x;#D9F456
4551;73;146;227;Avila;x;#4992E3
4552;130;85;172;Palencia;x;#8255AC
4553;43;46;167;Zamora;x;#2B2EA7
4554;146;111;28;Lugo;x;#926F1C
4555;183;26;10;Vigo;x;#B71A0A
4556;184;42;69;Aviero;x;#B82A45
4557;240;89;1;Lleida;x;#F05901
4558;155;55;22;Orense;x;#9B3716
4559;0;63;140;Minorca;x;#003F8C
4560;118;241;78;Ibiza;x;#76F14E
4561;1;230;30;Tetouan;x;#01E61E
4562;182;33;133;Mers el Kebir;x;#B62185
4563;7;121;35;Sale;x;#077923
4564;6;134;126;Anfa;x;#06867E
4565;227;16;124;Tenerife;x;#E3107C
4566;105;24;165;Kairwan;x;#6918A5
4567;81;109;203;Sabha;x;#516DCB
4568;173;82;127;Demnate;x;#AD527F
4569;198;135;133;High Atlas3;x;#C68785
4570;0;14;150;Texcoco;x;#000E96
4571;40;69;175;Tlacopan;x;#2845AF
4572;80;137;200;Malinalco;x;#5089C8
4573;120;176;225;Acambaro;x;#78B0E1
4574;160;14;250;Ihuatzio;x;#A00EFA
4575;200;69;150;Puruaran;x;#C84596
4576;240;137;175;Amaxocotlan;x;#F089AF
4577;202;14;175;Tohono;x;#CA0EAF
4578;1;176;200;Tzapotzingo;x;#01B0C8
4579;41;14;225;Sayula;x;#290EE1
4580;81;69;250;Tecoman;x;#5145FA
4581;121;137;150;Yohualtepec;x;#798996
4582;161;176;175;Teotitlan;x;#A1B0AF
4583;201;14;200;Xocotla;x;#C90EC8
4584;241;69;225;Mitla;x;#F145E1
4585;2;137;250;Tzotzil;x;#0289FA
4586;42;176;150;Jakaltek;x;#2AB096
4587;82;14;175;Qumarkaj;x;#520EAF
4588;122;69;200;Kobox;x;#7A45C8
4589;162;137;225;Moran;x;#A289E1
4590;202;176;250;Xiu;x;#CAB0FA
4591;242;14;150;Sotuta;x;#F20E96
4592;3;69;175;Ulva;x;#0345AF
4593;43;137;200;Xicaque;x;#2B89C8
4594;83;176;225;Tzul;x;#53B0E1
4595;123;14;250;Guaymi;x;#7B0EFA
4596;163;69;150;Kuna;x;#A34596
4597;203;137;175;Talamanca;x;#CB89AF
4598;243;176;200;Cuauhtochco;x;#F3B0C8
4599;4;14;225;Sinu;x;#040EE1
4600;44;69;250;Magangue;x;#2C45FA
4601;84;137;150;Chimila;x;#548996
4602;124;176;175;Motilones;x;#7CB0AF
4603;164;14;200;Moniquira;x;#A40EC8
4604;204;69;225;Pastos;x;#CC45E1
4605;244;137;250;Putumayos;x;#F489FA
4606;242;69;200;Chichitames;x;#F245C8
4607;5;176;150;Pijaos;x;#05B096
4608;55;14;175;Achaguas;x;#370EAF
4609;85;69;200;Variquicimeto;x;#5545C8
4610;125;137;225;Yukpa;x;#7D89E1
4611;165;176;250;Wayuu;x;#A5B0FA
4612;205;14;150;Tacarigua;x;#CD0E96
4613;245;69;175;Guanaguanare;x;#F545AF
4614;6;137;200;Tunebo;x;#0689C8
4615;66;176;225;Guanipa;x;#42B0E1
4616;86;14;250;Anzoategui;x;#560EFA
4617;126;69;150;Guaju;x;#7E4596
4618;166;137;175;Yaquimo;x;#A689AF
4619;206;176;200;Marien;x;#CEB0C8
4620;246;14;225;Ciguayo;x;#F60EE1
4621;7;69;250;Higuey;x;#0745FA
4622;67;137;150;Canimar;x;#438996
4623;87;176;175;Escambrey;x;#57B0AF
4624;127;14;200;Guane;x;#7F0EC8
4625;167;69;225;Mayaca;x;#A745E1
4626;247;176;150;Potano;x;#F7B096
4627;8;14;175;Tanu;x;#080EAF
4628;68;69;200;Nitahende;x;#4445C8
4629;88;137;225;Tel Kondaha;x;#5889E1
4630;128;176;250;Natahende;x;#80B0FA
4631;168;14;150;Towa;x;#A80E96
4632;208;69;175;Keres;x;#D045AF
4633;248;137;200;Sobaipuri;x;#F889C8
4634;9;176;225;Tsekaadn;x;#09B0E1
4635;69;14;250;Taaqtam;x;#450EFA
4636;89;69;150;Choinumni;x;#594596
4637;129;137;175;Ohlone;x;#8189AF
4638;169;176;200;Wintun;x;#A9B0C8
4639;209;14;225;Paipai;x;#D10EE1
4640;249;69;250;Tecpatitlan;x;#F945FA
4641;1;137;150;Xilotepec;x;#018996
4642;61;176;175;Pame;x;#3DB0AF
4643;81;14;200;Xiconaque;x;#510EC8
4644;121;69;225;Jocome;x;#7945E1
4645;161;137;250;Xochipillan;x;#A189FA
4646;201;176;150;Tarahumara;x;#C9B096
4647;241;14;175;Xecora;x;#F10EAF
4648;2;69;200;Acaxee;x;#0245C8
4649;62;137;250;Mayo;x;#3E89FA
4650;82;176;150;Opata;x;#52B096
4651;214;134;156;Tsushima;x;#D6869C
4652;140;69;200;Haicheng;;#8C45C8
4653;117;192;171;Maolian;x;#75C0AB
4654;60;240;76;Fuerhe;x;#3CF04C
4655;194;93;131;Shilimian;x;#C25D83
4656;95;228;201;Wolanhe;x;#5FE4C9
4657;220;32;204;Changbai Mountains;x;#DC20CC
4658;245;120;6;Nanghaer;x;#F57806
4659;237;134;253;Tulutingshan;x;#ED86FD
4660;130;176;43;Tunhe;x;#82B02B
4661;246;142;22;Edala;x;#F68E16
4662;213;239;212;Halacha;x;#D5EFD4
4663;163;187;193;Jixi;x;#A3BBC1
4664;79;144;220;North Buteha;x;#4F90DC
4665;18;225;17;South Buteha;x;#12E111
4666;147;155;192;South Hulunbur;x;#939BC0
4667;209;189;232;North Setsen;x;#D1BDE8
4668;206;72;139;West Ih Huree;x;#CE488B
4669;137;60;168;East Dornogovi;x;#893CA8
4670;1;153;63;West Khara Narin Ula;x;#01993F
4671;55;94;80;East Ereen;x;#375E50
4672;43;141;219;North Ju Ud;x;#2B8DDB
4673;221;36;225;East Xilin Gol;x;#DD24E1
4674;77;35;96;North Jirem;x;#4D2360
4675;122;140;89;Central Jirem;x;#7A8C59
4676;27;169;8;West Alxa;x;#1BA908
4677;248;107;18;East Govi;x;#F86B12
4678;147;150;150;East Qaraqorum;x;#939696
4679;236;42;149;North Tsetserleg;x;#EC2A95
4680;3;38;13;East Zagast;x;#03260D
4681;215;140;255;North Kobdo;x;#D78CFF
4682;106;90;108;South Kobdo;x;#6A5A6C
4683;186;144;83;East Hoboskar;x;#BA9053
4684;255;216;1;Dzhemenika;x;#FFD801
4685;196;69;0;Karagandy;x;#C44500
4686;255;90;0;Ekibastuz;x;#FF5A00
4687;255;186;0;Imakia;x;#FFBA00
4688;255;223;172;Baraba;x;#FFDFAC
4689;255;150;0;Om;x;#FF9600
4690;231;61;8;Ishim;x;#E73D08
4691;255;227;0;As;x;#FFE300
4692;255;213;0;Turgay;x;#FFD500
4693;254;103;217;Keriya;x;#FE67D9
4694;172;194;112;Foix;x;#ACC270
4695;195;118;123;Carcassonne;x;#C3767B
4696;243;42;7;Toulon;x;#F32A07
4697;22;120;77;La Marche;x;#16784D
4698;223;0;153;Cephalonia;x;#DF0099
4699;164;48;47;Arta;x;#A4302F
4700;137;22;12;Lesbos;x;#89160C
4701;135;128;17;Corinth;x;#878011
4702;68;83;143;Siroz;x;#44538F
4703;190;143;135;Kostendil;x;#BE8F87
4704;213;232;183;Tirnovo;x;#D5E8B7
4705;203;245;164;Gumulcine;x;#CBF5A4
4706;94;32;199;Tolcu;x;#5E20C7
4707;86;92;128;Rosenheim;x;#565C80
4708;136;148;128;Freising;x;#889480
4709;71;104;32;Passau;x;#476820
4710;48;231;108;Bregenz;x;#30E76C
4711;226;210;106;Donauwörth;x;#E2D26A
4712;27;146;0;Konstanz;x;#1B9200
4713;185;110;79;Urach;x;#B96E4F
4714;139;150;128;Durlach;x;#8B9680
4715;135;130;221;Rothenburg;x;#8782DD
4716;223;230;73;Coburg;x;#DFE649
4717;184;22;22;Bayreuth;x;#B81616
4718;8;175;128;Aschaffenburg;x;#08AF80
4719;161;116;28;Annecy;x;#A1741C
4720;29;123;204;Geneva;x;#1D7BCC
4721;192;98;255;Fribourg;x;#C062FF
4722;33;178;172;Illanz;x;#21B2AC
4723;63;106;212;Opole;x;#3F6AD4
4724;28;140;117;Pardubice;x;#1C8C75
4725;182;22;144;Jindrichuv Hradec;x;#B61690
4726;14;8;38;Ostrava;x;#0E0826
4727;11;159;77;Saluzzo;x;#0B9F4D
4728;23;128;70;Pavia;x;#178046
4729;111;248;124;Padova;x;#6FF87C
4730;24;248;124;Bologna;x;#18F87C
4731;50;217;66;Spoleto;x;#32D942
4732;216;236;203;Terracina;x;#D8ECCB
4733;144;222;92;Molise;x;#90DE5C
4734;239;33;241;Avellino;x;#EF21F1
4735;77;22;255;Arborea;x;#4D16FF
4736;255;193;247;Trapani;x;#FFC1F7
4737;172;68;159;Girgenti;x;#AC449F
4738;110;243;21;Trieste;x;#6EF315
4739;255;193;31;Bergamo;x;#FFC11F
4740;123;111;79;Como;x;#7B6F4F
4741;206;82;89;Halle;x;#CE5259
4742;24;36;126;Nordhausen;x;#18247E
4743;70;32;26;Weimar;x;#46201A
4744;35;63;199;Zwickau;x;#233FC7
4745;86;194;97;Rügen;x;#56C261
4746;213;132;0;Wolgast;x;#D58400
4747;111;118;8;Dramburg;x;#6F7608
4748;170;79;248;Brandenburg;x;#AA4FF8
4749;39;120;238;Stargardland;x;#2778EE
4750;167;101;106;Kruje;x;#A7656A
4751;162;186;147;Cilli;x;#A2BA93
4752;232;189;231;Rijeka;x;#E8BDE7
4753;144;219;143;Zadar;x;#90DB8F
4754;177;229;130;Kotor;x;#B1E582
4755;224;202;77;Podrinje;x;#E0CA4D
4756;163;165;183;Bjelovar;x;#A3A5B7
4757;133;229;130;Kolubara;x;#85E582
4758;186;81;38;Etsch;x;#BA5126
4759;220;54;163;Upper Carinthia;x;#DC36A3
4760;194;192;231;Innviertel;x;#C2C0E7
4761;154;237;147;Traungau;x;#9AED93
4762;243;138;80;Wienerwald;x;#F38A50
4763;238;230;38;Alps6;x;#EEE626
4764;179;106;111;Salins;x;#B36A6F
4765;255;253;196;Mulhouse;x;#FFFDC4
4766;138;136;91;Verdun;x;#8A885B
4767;253;135;143;Zweibrucken;x;#FD878F
4768;253;215;143;Julich;x;#FDD78F
4769;125;215;143;Lille;x;#7DD78F
4770;181;160;75;s-Hertogenbosch;x;#B5A04B
4771;52;36;48;Verden;x;#342430
4772;228;189;115;Celle;x;#E4BD73
4773;70;135;54;Göttingen;x;#468736
4774;175;138;37;Fulda;x;#AF8A25
4775;199;14;89;Bielefeld;x;#C70E59
4776;177;186;20;Blois;x;#B1BA14
4777;202;126;16;Forez;x;#CA7E10
4778;32;31;94;Görlitz;x;#201F5E
4779;124;10;162;Gallipoli;x;#7C0AA2
4780;25;224;138;Ohrid;x;#19E08A
4781;197;9;45;Transvaal;x;#C5092D
4782;45;197;9;Tswana;x;#2DC509
4783;9;45;197;Swazi;x;#092DC5
4784;135;45;9;Upper Limpopo;x;#872D09
4785;98;179;208;Sheffield;x;#62B3D0
4786;45;27;97;Priegnitz;x;#2D1B61
4787;91;178;26;Ribatejo;x;#5BB21A
4788;168;196;4;Plasencia;x;#A8C404
4789;254;145;124;Segovia;x;#FE917C
4790;170;98;56;West Java;x;#AA6238
4791;50;43;20;East Cirebon;x;#322B14
4792;153;169;173;East Kendal;x;#99A9AD
4793;237;108;140;South Demak;x;#ED6C8C
4794;148;48;116;East Kediri;x;#943074
4795;221;84;31;Bone;x;#DD541F
4796;237;99;81;Kendari;x;#ED6351
4797;228;249;251;Soppeng;x;#E4F9FB
4798;4;235;103;Wajo;x;#04EB67
4799;15;154;146;Sambaliung;x;#0F9A92
4800;132;11;182;Paser;x;#840BB6
4801;183;228;84;Batulican;x;#B7E454
4802;79;254;101;South Pontiniak;x;#4FFE65
4803;248;45;0;North Katapang;x;#F82D00
4804;148;41;14;West Kuching;x;#94290E
4805;238;141;151;East Sibu;x;#EE8D97
4806;228;15;86;Inland Sarawak;x;#E40F56
4807;185;69;211;North Borneo;x;#B945D3
4808;230;213;205;Sumatra;x;#E6D5CD
4809;58;125;63;South Peureulak;x;#3A7D3F
4810;251;189;80;South Deli;x;#FBBD50
4811;78;19;109;Barus;x;#4E136D
4812;115;67;188;Gerik;x;#7343BC
4813;193;124;50;Penang;x;#C17C32
4814;204;29;35;Semantan;x;#CC1D23
4815;150;40;142;Singapura;x;#96288E
4816;81;176;19;Rengat;x;#51B013
4817;136;32;11;Padang;x;#88200B
4818;158;68;193;Indrapura;x;#9E44C1
4819;238;111;151;Son Nam;x;#EE6F97
4820;179;39;82;Minh Quang;x;#B32752
4821;118;178;134;Nghe An;x;#76B286
4822;240;117;163;Amaravati;x;#F075A3
4823;74;237;125;Jarai;x;#4AED7D
4824;182;255;0;Tay Nguyen;x;#B6FF00
4825;139;124;98;Pursat;x;#8B7C62
4826;134;235;115;Kampot;x;#86EB73
4827;63;194;255;Kampom Pous Thom;x;#3FC2FF
4828;182;1;4;Preah Vihear;x;#B60104
4829;235;170;132;Raung Dapey;x;#EBAA84
4830;72;209;160;Rayong;x;#48D1A0
4831;207;79;128;Bangkok;x;#CF4F80
4832;245;59;108;Lopburi;x;#F53B6C
4833;182;244;187;Phetchabun;x;#B6F4BB
4834;52;21;131;Suphanburi;x;#341583
4835;73;71;64;Kanchanaburi;x;#494740
4836;118;104;40;Si Thep;x;#766828
4837;61;16;160;Muang Ngoi;x;#3D10A0
4838;239;13;190;Sip Et;x;#EF0DBE
4839;128;190;153;Ubon;x;#80BE99
4840;174;140;171;Salavan;x;#AE8CAB
4841;186;15;122;Lamphun;x;#BA0F7A
4842;100;174;128;Lakhon;x;#64AE80
4843;130;228;241;Annamite Mountains;x;#82E4F1
4844;37;164;140;Dawna Hills;x;#25A48C
4845;90;235;85;Mamuju;x;#5AEB55
4846;229;139;97;Woolna;x;#E58B61
4847;162;71;29;Yunawa;x;#A2471D
4848;29;162;89;Mingin;x;#1DA259
4849;64;217;133;Kurtjar;x;#40D985
4850;174;141;221;Biri;x;#AE8DDD
4851;97;115;229;Gureng;x;#6173E5
4852;55;67;139;WuliWuli;x;#37438B
4853;88;95;140;Bidjara;x;#585F8C
4854;73;93;221;Badtjala;x;#495DDD
4855;62;74;151;Yiman;x;#3E4A97
4856;74;74;198;Barunggam;x;#4A4AC6
4857;88;140;91;Bundjalung;x;#588C5B
4858;137;231;142;Tharawal;x;#89E78E
4859;44;179;51;Gundungurra;x;#2CB333
4860;24;116;29;Dharug;x;#18741D
4861;117;158;119;Waveroo;x;#759E77
4862;9;63;12;Ngadjuri;x;#093F0C
4863;179;87;31;Nyaki;x;#B3571F
4864;218;177;152;Yuat;x;#DAB198
4865;218;196;123;Kurrama;x;#DAC47B
4866;156;144;105;Mangala;x;#9C9069
4867;227;196;94;Wunambul;x;#E3C45E
4868;136;85;174;Pyemmairrener;x;#8855AE
4869;56;20;83;Peerapper;x;#381453
4870;40;100;119;Austalian Lakes;x;#286477
4871;1;70;150;Cowasuk;x;#014696
4872;11;80;175;Wenrohronon;x;#0B50AF
4873;21;90;200;Pegwaki;x;#155AC8
4874;31;100;225;Westenhuck;x;#1F64E1
